id,slug,bucket,cross_book_dup,grounded_signals,hallucination_tells,dup_windows,max_fanout,ctx_len,reasoning,title
546,when-i-was-puerto-rican-a-memoir,THIN,0,,,0,0,256,"no signals, no tells (len=256)",When I was Puerto Rican: A Memoir
547,frankly-in-love,THIN,0,,,0,0,249,"no signals, no tells (len=249)",Frankly in Love
549,relish-my-life-in-the-kitchen,THIN,0,,,0,0,496,"no signals, no tells (len=496)",Relish: My Life in the Kitchen
550,the-pact-a-love-story,THIN,0,,,0,0,423,"no signals, no tells (len=423)",The Pact: A Love Story
551,girl-in-pieces,THIN,0,,,0,0,233,"no signals, no tells (len=233)",Girl in Pieces
553,the-cellar,THIN,0,,,0,0,318,"no signals, no tells (len=318)",The Cellar
557,mein-kampf,THIN,0,,,0,0,481,"no signals, no tells (len=481)",Mein Kampf
558,the-anarchist-cookbook,THIN,0,,,0,0,604,"no signals, no tells (len=604)",The Anarchist Cookbook
563,son-lois-lowry,THIN,0,,,0,0,324,"no signals, no tells (len=324)",Son
568,misery-stephen-king,THIN,0,,,0,0,373,"no signals, no tells (len=373)",Misery
571,sons-and-lovers,THIN,0,,,0,0,462,"no signals, no tells (len=462)",Sons and Lovers
574,cancer-ward,THIN,0,,,0,0,385,"no signals, no tells (len=385)",Cancer Ward
576,the-story-of-o,THIN,0,,,0,0,396,"no signals, no tells (len=396)",The Story of O
577,fanny-hill,THIN,0,,,0,0,526,"no signals, no tells (len=526)",Fanny Hill
578,moll-flanders,GROUNDED,0,named-law,,0,0,470,signals: named-law,Moll Flanders
579,one-thousand-and-one-nights,THIN,0,,,0,0,852,"no signals, no tells (len=852)",One Thousand and One Nights
581,the-protocols-of-the-elders-of-zion,THIN,0,,,0,0,423,"no signals, no tells (len=423)",The Protocols of the Elders of Zion
591,the-blind-owl,THIN,0,,,0,0,539,"no signals, no tells (len=539)",The Blind Owl
592,women-without-men,THIN,0,,,0,0,389,"no signals, no tells (len=389)",Women Without Men
593,lajja,THIN,0,,,0,0,160,"no signals, no tells (len=160)",Lajja
594,the-tailor-and-ansty,THIN,0,,,0,0,566,"no signals, no tells (len=566)",The Tailor and Ansty
595,east-of-eden,THIN,0,,,0,0,495,"no signals, no tells (len=495)",East of Eden
600,fifty-shades-of-grey,GROUNDED,0,named-org,,0,0,696,signals: named-org,Fifty Shades of Grey
602,amar-meyebela,THIN,0,,,0,0,493,"no signals, no tells (len=493)",Amar Meyebela
606,peyton-place,GROUNDED,0,named-law,,0,0,260,signals: named-law,Peyton Place
607,fallen-angels,THIN,0,,,0,0,519,"no signals, no tells (len=519)",Fallen Angels
614,a-shameful-act,THIN,0,,,0,0,691,"no signals, no tells (len=691)",A Shameful Act: The Armenian Genocide and the Question of Turkish Responsibility
621,girls-of-riyadh,THIN,0,,,0,0,592,"no signals, no tells (len=592)",Girls of Riyadh
623,woman-at-point-zero,THIN,0,,,0,0,342,"no signals, no tells (len=342)",Woman at Point Zero
636,a-month-and-a-day,THIN,0,,,0,0,597,"no signals, no tells (len=597)",A Month and a Day: A Detention Diary
647,marquis-de-sade-biography,THIN,0,,,0,0,271,"no signals, no tells (len=271)",Marquis de Sade: A Biography
648,show-me-will-mcbride,THIN,0,,,0,0,744,"no signals, no tells (len=744)",Show Me
659,pamela-or-virtue-rewarded,THIN,0,,,0,0,256,"no signals, no tells (len=256)","Pamela, or Virtue Rewarded"
660,tom-jones,THIN,0,,,0,0,213,"no signals, no tells (len=213)",Tom Jones
665,sexual-ethics-forel,GROUNDED,0,named-law,,0,0,667,signals: named-law,Sexual Ethics
669,the-ginger-man,THIN,0,,,0,0,393,"no signals, no tells (len=393)",The Ginger Man
670,duffy-james-plunkett,THIN,0,,,0,0,288,"no signals, no tells (len=288)",Duffy
671,the-lonely-passion-of-judith-hearne,THIN,0,,,0,0,360,"no signals, no tells (len=360)",The Lonely Passion of Judith Hearne
672,the-barracks-mcgahern,THIN,0,,,0,0,584,"no signals, no tells (len=584)",The Barracks
673,collected-stories-sean-ofaolain,THIN,0,,,0,0,509,"no signals, no tells (len=509)",The Collected Stories of Seán O'Faoláin
675,the-butcher-boy,THIN,0,,,0,0,265,"no signals, no tells (len=265)",The Butcher Boy
676,the-lonely-girl,THIN,0,,,0,0,280,"no signals, no tells (len=280)",The Lonely Girl
677,girls-in-their-married-bliss,THIN,0,,,0,0,378,"no signals, no tells (len=378)",Girls in Their Married Bliss
683,the-yacoubian-building,THIN,0,,,0,0,343,"no signals, no tells (len=343)",The Yacoubian Building
708,a-tomb-for-boris-davidovich,THIN,0,,,0,0,643,"no signals, no tells (len=643)",A Tomb for Boris Davidovich
750,a-dream-of-good-death,THIN,0,,,0,0,679,"no signals, no tells (len=679)",A Dream of Good Death
752,last-exit-to-brooklyn,GROUNDED,0,named-law,,0,0,494,signals: named-law,Hubert Selby Jr.: Last Exit to Brooklyn
753,hit-man-technical-manual,THIN,0,,,0,0,652,"no signals, no tells (len=652)",Hit Man: A Technical Manual for Independent Contractors
755,total-abuse-peter-sotos,THIN,0,,,0,0,250,"no signals, no tells (len=250)",Total Abuse
756,boy-james-hanley,THIN,0,,,0,0,706,"no signals, no tells (len=706)",Boy
758,the-little-red-schoolbook,GROUNDED,0,named-law,,0,0,618,signals: named-law,The Little Red Schoolbook
761,leaves-of-grass,THIN,0,,,0,0,565,"no signals, no tells (len=565)",Leaves of Grass
762,sister-carrie,THIN,0,,,0,0,652,"no signals, no tells (len=652)",Sister Carrie
783,season-of-migration-to-the-north,THIN,0,,,0,0,225,"no signals, no tells (len=225)",Season of Migration to the North
786,for-bread-alone,THIN,0,,,0,0,437,"no signals, no tells (len=437)",For Bread Alone
788,justine-de-sade,THIN,0,,,0,0,619,"no signals, no tells (len=619)",Justine
791,the-rainbow-dh-lawrence,THIN,0,,,0,0,350,"no signals, no tells (len=350)",The Rainbow
793,tintin-in-the-congo,THIN,0,,,0,0,733,"no signals, no tells (len=733)",The Adventures of Tintin in the Congo
803,msf-field-guide,THIN,0,,,0,0,612,"no signals, no tells (len=612)",Médecins Sans Frontières: Field Guide
808,memoirs-of-hecate-county,THIN,0,,,0,0,478,"no signals, no tells (len=478)",Memoirs of Hecate County
813,inside-linda-lovelace,GROUNDED,0,named-law,,0,0,549,signals: named-law,Inside Linda Lovelace
817,les-onze-mille-verges,THIN,0,,,0,0,801,"no signals, no tells (len=801)",Les Onze Mille Verges
821,agostino-moravia,GROUNDED,0,named-law,deemed inappropriate,0,0,479,signals: named-law,Agostino
822,ragazzi-di-vita,THIN,0,,,0,0,304,"no signals, no tells (len=304)",Ragazzi di vita
838,ars-amatoria,GROUNDED,0,named-law,,0,0,618,signals: named-law,Ars Amatoria
843,adama-turki-al-hamad,THIN,0,,,0,0,553,"no signals, no tells (len=553)",Adama
848,watchmen,THIN,0,,,0,0,458,"no signals, no tells (len=458)",Watchmen
849,from-hell-alan-moore,THIN,0,,,0,0,353,"no signals, no tells (len=353)",From Hell
861,a-banquet-for-seaweed,THIN,0,,,0,0,496,"no signals, no tells (len=496)",A Banquet for Seaweed
867,feliz-ano-novo,THIN,0,,,0,0,451,"no signals, no tells (len=451)",Feliz Ano Novo
891,a-woman-in-the-crossfire,THIN,0,,,0,0,540,"no signals, no tells (len=540)",A Woman in the Crossfire
933,1000-years-of-joys-and-sorrows,THIN,0,,,0,0,463,"no signals, no tells (len=463)",1000 Years of Joys and Sorrows
938,a-minor-apocalypse,THIN,0,,,0,0,495,"no signals, no tells (len=495)",A Minor Apocalypse
951,the-story-of-zahra,THIN,0,,,0,0,278,"no signals, no tells (len=278)",The Story of Zahra
963,breathless-niven,GROUNDED,0,law-number|named-org,,0,0,646,"signals: law-number, named-org",Breathless
986,oral-history-democratic-movement-hk,GROUNDED,0,named-law,,0,0,443,signals: named-law,An Oral History of the Democratic Movement of Hong Kong in the 1980s
991,invisible-man-ellison,THIN,0,,,0,0,412,"no signals, no tells (len=412)",Invisible Man
993,its-perfectly-normal,THIN,0,,,0,0,709,"no signals, no tells (len=709)",It's Perfectly Normal
997,a-lesson-before-dying,THIN,0,,,0,0,380,"no signals, no tells (len=380)",A Lesson Before Dying
1000,the-raped-little-runaway,THIN,0,,,0,0,610,"no signals, no tells (len=610)",The Raped Little Runaway
1003,abortion-right-or-wrong,THIN,0,,,0,0,551,"no signals, no tells (len=551)",Abortion: Right or Wrong?
1006,the-house-of-gold,THIN,0,,,0,0,293,"no signals, no tells (len=293)",The House of Gold
1011,the-perfumed-garden,THIN,0,,,0,0,940,"no signals, no tells (len=940)",The Perfumed Garden
1012,wise-parenthood,THIN,0,,,0,0,509,"no signals, no tells (len=509)",Wise Parenthood
1020,a-handbook-of-marxism,THIN,0,,,0,0,599,"no signals, no tells (len=599)",A Handbook of Marxism
1035,click-manara,THIN,0,,,0,0,288,"no signals, no tells (len=288)",Click
1049,a-fundamental-fear,GROUNDED,0,named-law|quant-claim,,0,0,626,"signals: named-law, quant-claim",A Fundamental Fear: Eurocentrism and the Emergence of Islamism
1061,agama-masa-depan,GROUNDED,0,named-law,broader trend | This action reflects,0,0,591,signals: named-law,Agama Masa Depan: Perspektif Filsafat Perennial
1065,rebirth-reformasi,THIN,0,,,0,0,331,"no signals, no tells (len=331)","Rebirth: Reformasi, Resistance and Hope in New Malaysia"
1066,the-tale-of-steven,THIN,0,,,0,0,319,"no signals, no tells (len=319)",The Tale of Steven
1067,jacobs-room-to-choose,THIN,0,,,0,0,323,"no signals, no tells (len=323)",Jacob's Room To Choose
1075,handbook-nonviolent-resistance,THIN,0,,,0,0,530,"no signals, no tells (len=530)",A Handbook of Non-violent Resistance Techniques
1076,overview-marine-life-disaster-vietnam,THIN,0,,,0,0,568,"no signals, no tells (len=568)",An Overview of Marine Life Disaster in Vietnam
1079,a-tale-for-2000,THIN,0,,,0,0,576,"no signals, no tells (len=576)",A Tale for 2000
1083,a-spoon-on-earth,THIN,0,,,0,0,552,"no signals, no tells (len=552)",A Spoon on Earth
1101,exit-here,GROUNDED,1,named-org,broader trend | This action reflects,3,8,402,"signals: named-org; cross-book-dup (3 windows, max fan-out 8)",Exit Here.
1108,emergency-contact,THIN,0,,,0,0,178,"no signals, no tells (len=178)",Emergency Contact
1109,georgia-peaches-and-other-forbidden-fruit,THIN,0,,,0,0,203,"no signals, no tells (len=203)",Georgia Peaches and Other Forbidden Fruit
1110,heres-to-us,THIN,0,,,0,0,144,"no signals, no tells (len=144)",Here's to Us
1111,the-gentlemans-guide-to-vice-and-virtue,THIN,0,,,0,0,151,"no signals, no tells (len=151)",The Gentleman's Guide to Vice and Virtue
1112,cool-for-the-summer,THIN,0,,,0,0,134,"no signals, no tells (len=134)",Cool for the Summer
1113,skin,GROUNDED,1,named-org,broader trend,19,9,506,"signals: named-org; cross-book-dup (19 windows, max fan-out 9)",Skin
1153,assassination-classroom-vol-11,GROUNDED,1,named-org,broader trend,4,3,641,"signals: named-org; cross-book-dup (4 windows, max fan-out 3)","Assassination Classroom, Vol. 11"
1195,wolves-of-the-calla,THIN,0,,,0,0,252,"no signals, no tells (len=252)",Wolves of the Calla
1196,yaqui-delgado-wants-to-kick-your-ass,THIN,0,,,0,0,319,"no signals, no tells (len=319)",Yaqui Delgado Wants to Kick Your Ass
1245,the-queen-of-nothing,THIN,0,,,0,0,249,"no signals, no tells (len=249)",The Queen of Nothing
1267,ban-this-book,THIN,0,,,0,0,572,"no signals, no tells (len=572)",Ban This Book
1284,end-of-watch,GROUNDED,0,quant-claim,,0,0,264,signals: quant-claim,End of Watch
1285,everythings-eventual-14-dark-tales,GROUNDED,0,named-org,broader trend,0,0,520,signals: named-org,Everything's Eventual: 14 Dark Tales
1294,gossip-girl-a-novel-by-cecily-von-ziegesar,THIN,0,,,0,0,359,"no signals, no tells (len=359)",Gossip Girl: A Novel
1307,liseys-story,GROUNDED,1,named-org,broader trend,2,9,535,"signals: named-org; cross-book-dup (2 windows, max fan-out 9)",Lisey's Story
1311,nightmares-and-dreamscapes,GROUNDED,0,named-org,,0,0,797,signals: named-org,Nightmares and Dreamscapes
1329,song-of-susannah,GROUNDED,1,named-org|quant-claim,,15,5,262,"signals: named-org, quant-claim; cross-book-dup (15 windows, max fan-out 5)",Song of Susannah
1338,the-institute,GROUNDED,1,named-org,,10,9,238,"signals: named-org; cross-book-dup (10 windows, max fan-out 9)",The Institute
1342,the-mist,GROUNDED,0,quant-claim,,0,0,312,signals: quant-claim,The Mist
1344,the-outsider,GROUNDED,1,named-org|quant-claim,,15,5,257,"signals: named-org, quant-claim; cross-book-dup (15 windows, max fan-out 5)",The Outsider
1345,the-shining,THIN,0,,,0,0,251,"no signals, no tells (len=251)",The Shining
1351,under-the-dome,GROUNDED,1,named-org,broader trend,2,5,392,"signals: named-org; cross-book-dup (2 windows, max fan-out 5)",Under the Dome
1354,until-friday-night,GROUNDED,1,quant-claim,,6,4,412,"signals: quant-claim; cross-book-dup (6 windows, max fan-out 4)",Until Friday Night
1358,wizard-and-glass,GROUNDED,1,named-org|quant-claim,,10,5,287,"signals: named-org, quant-claim; cross-book-dup (10 windows, max fan-out 5)",Wizard and Glass
1360,would-i-lie-to-you,THIN,0,,,0,0,257,"no signals, no tells (len=257)",Would I Lie to You
1361,dead-end,THIN,0,,,0,0,466,"no signals, no tells (len=466)",Dead End
1363,in-the-night-kitchen,THIN,0,,,0,0,278,"no signals, no tells (len=278)",In the Night Kitchen
1364,kingdom-of-the-cursed,THIN,0,,,0,0,344,"no signals, no tells (len=344)",Kingdom of the Cursed
1413,pinkalicious,GROUNDED,0,quant-claim,,0,0,509,signals: quant-claim,Pinkalicious
1435,the-vincent-boys,THIN,0,,,0,0,316,"no signals, no tells (len=316)",The Vincent Boys
1441,chasing-shadows,THIN,0,,,0,0,193,"no signals, no tells (len=193)",Chasing Shadows
1456,peaches,GROUNDED,1,named-org,broader trend,20,9,501,"signals: named-org; cross-book-dup (20 windows, max fan-out 9)",Peaches
1475,tyrell,GROUNDED,0,law-number,,0,0,389,signals: law-number,Tyrell
1482,the-sea-of-tranquility,THIN,0,,,0,0,321,"no signals, no tells (len=321)",The Sea of Tranquility
1494,cherry-money-baby,THIN,0,,,0,0,165,"no signals, no tells (len=165)",Cherry Money Baby
1495,club-dead,THIN,0,,,0,0,234,"no signals, no tells (len=234)",Club Dead
1501,definitely-dead,GROUNDED,0,quant-claim,,0,0,415,signals: quant-claim,Definitely Dead
1502,every-heart-a-doorway,THIN,0,,,0,0,168,"no signals, no tells (len=168)",Every Heart a Doorway
1504,flirtin-with-the-monster-your-favorite-authors-on-ellen-hopkins-crank-and-glass,THIN,0,,,0,0,184,"no signals, no tells (len=184)",Flirtin' with the Monster: Your Favorite Authors on Ellen Hopkins' Crank and Glass
1506,ghost-world,THIN,0,,,0,0,175,"no signals, no tells (len=175)",Ghost World
1507,girl-parts,THIN,0,,,0,0,167,"no signals, no tells (len=167)",Girl Parts
1508,good-bye-chunky-rice,THIN,0,,,0,0,176,"no signals, no tells (len=176)","Good-Bye, Chunky Rice"
1509,grace-and-glory,THIN,0,,,0,0,186,"no signals, no tells (len=186)",Grace and Glory
1510,gwendys-final-task,THIN,0,,,0,0,199,"no signals, no tells (len=199)",Gwendy's Final Task
1511,handle-with-care,GROUNDED,0,named-org|quant-claim,broader trend,0,0,561,"signals: named-org, quant-claim",Handle with Care
1512,high-school,THIN,0,,,0,0,142,"no signals, no tells (len=142)",High School
1513,hold-me-closer-the-tiny-cooper-story,THIN,0,,,0,0,169,"no signals, no tells (len=169)",Hold Me Closer: The Tiny Cooper Story
1514,if-he-had-been-with-me,THIN,0,,,0,0,339,"no signals, no tells (len=339)",If He Had Been With Me
1516,insomnia,THIN,0,,,0,0,140,"no signals, no tells (len=140)",Insomnia
1518,jarhead-a-marines-chronicle-of-the-gulf-war-and-other-battles,GROUNDED,1,quant-claim,broader trend,1,3,689,"signals: quant-claim; cross-book-dup (1 windows, max fan-out 3)",Jarhead: A Marine's Chronicle of the Gulf War and Other Battles
1519,jaws,THIN,0,,,0,0,182,"no signals, no tells (len=182)",Jaws
1521,just-after-sunset,GROUNDED,0,named-org,,0,0,772,signals: named-org,Just After Sunset
1531,laura-dean-keeps-breaking-up-with-me,THIN,0,,,0,0,165,"no signals, no tells (len=165)",Laura Dean Keeps Breaking Up with Me
1533,layla,THIN,0,,,0,0,164,"no signals, no tells (len=164)",Layla
1535,lessons-from-a-dead-girl,THIN,0,,,0,0,191,"no signals, no tells (len=191)",Lessons from a Dead Girl
1539,me-him-them-and-it,THIN,0,,,0,0,153,"no signals, no tells (len=153)","Me, Him, Them and It"
1541,memnoch-the-devil,THIN,0,,,0,0,172,"no signals, no tells (len=172)",Memnoch the Devil
1547,nick-and-norahs-infinite-playlist,GROUNDED,0,named-org,,0,0,608,signals: named-org,Nick and Norah's Infinite Playlist
1567,salem-falls,THIN,0,,,0,0,376,"no signals, no tells (len=376)",Salem Falls
1581,songs-of-a-humpback-whale,THIN,0,,,0,0,382,"no signals, no tells (len=382)",Songs of a Humpback Whale
1583,stealing-heaven,GROUNDED,0,quant-claim,,0,0,324,signals: quant-claim,Stealing Heaven
1605,the-gunslinger,GROUNDED,1,named-org,,4,5,254,"signals: named-org; cross-book-dup (4 windows, max fan-out 5)",The Gunslinger
1607,the-hit,THIN,0,,,0,0,352,"no signals, no tells (len=352)",The Hit
1611,the-little-black-book-for-girlz-a-book-on-healthy-sexuality,THIN,0,,,0,0,340,"no signals, no tells (len=340)",The Little Black Book for Girlz: A Book on Healthy Sexuality
1613,the-long-walk,GROUNDED,1,named-org,,10,9,310,"signals: named-org; cross-book-dup (10 windows, max fan-out 9)",The Long Walk
1625,the-regulators,GROUNDED,1,named-org,broader trend,2,3,437,"signals: named-org; cross-book-dup (2 windows, max fan-out 3)",The Regulators
1627,berlin-alexanderplatz,THIN,0,,,0,0,518,"no signals, no tells (len=518)",Berlin Alexanderplatz
1645,thinner,THIN,0,,,0,0,362,"no signals, no tells (len=362)",Thinner
1648,touch,THIN,0,,,0,0,294,"no signals, no tells (len=294)",Touch
1659,operacion-masacre,THIN,0,,,0,0,556,"no signals, no tells (len=556)",Operacion Masacre
1662,uses-for-boys,GROUNDED,0,named-org,broader trend,0,0,289,signals: named-org,Uses for Boys
1674,wizards-first-rule,THIN,0,,,0,0,148,"no signals, no tells (len=148)",Wizard's First Rule
1686,city-of-thieves,THIN,0,,,0,0,629,"no signals, no tells (len=629)",City of Thieves
1716,whispers,THIN,0,,,0,0,267,"no signals, no tells (len=267)",Whispers
1720,call-me-max,GROUNDED,0,named-org,,0,0,654,signals: named-org,Call Me Max
1762,blood-sport,GROUNDED,1,named-org,broader trend,2,3,396,"signals: named-org; cross-book-dup (2 windows, max fan-out 3)",Blood Sport
1764,born-ready-the-true-story-of-a-boy-named-penelope,THIN,0,,,0,0,614,"no signals, no tells (len=614)",Born Ready: The True Story of a Boy Named Penelope
1798,freakboy,THIN,0,,,0,0,333,"no signals, no tells (len=333)",Freakboy
1830,jacobs-new-dress,THIN,0,,,0,0,545,"no signals, no tells (len=545)",Jacob's New Dress
1902,raise-the-stakes,GROUNDED,1,quant-claim,,5,4,520,"signals: quant-claim; cross-book-dup (5 windows, max fan-out 4)",Raise the Stakes
1969,what-are-your-words-a-book-about-pronouns,THIN,0,,,0,0,381,"no signals, no tells (len=381)",What Are Your Words: A Book About Pronouns
1989,soul-eater-vol-2,THIN,0,,,0,0,266,"no signals, no tells (len=266)","Soul Eater, Vol. 2"
1992,soul-eater-vol-5,THIN,0,,,0,0,198,"no signals, no tells (len=198)","Soul Eater, Vol. 5"
1993,soul-eater-vol-6,THIN,0,,,0,0,225,"no signals, no tells (len=225)","Soul Eater, Vol. 6"
1994,soul-eater-vol-7,THIN,0,,,0,0,479,"no signals, no tells (len=479)","Soul Eater, Vol. 7"
1995,soul-eater-vol-8,THIN,0,,,0,0,226,"no signals, no tells (len=226)","Soul Eater, Vol. 8"
1996,soul-eater-vol-9,THIN,0,,,0,0,278,"no signals, no tells (len=278)","Soul Eater, Vol. 9"
2000,cherry,GROUNDED,1,named-org,broader trend,24,9,381,"signals: named-org; cross-book-dup (24 windows, max fan-out 9)",Cherry
2019,new-moon,THIN,0,,,0,0,380,"no signals, no tells (len=380)",New Moon
2021,the-5th-wave,GROUNDED,1,named-org|quant-claim,broader trend,10,8,726,"signals: named-org, quant-claim; cross-book-dup (10 windows, max fan-out 8)",The 5th Wave
2024,the-human-body,THIN,0,,,0,0,354,"no signals, no tells (len=354)",The Human Body
2073,muted,THIN,0,,,0,0,212,"no signals, no tells (len=212)",Muted
2076,ready-player-two,THIN,0,,,0,0,166,"no signals, no tells (len=166)",Ready Player Two
2077,redeemed,THIN,0,,,0,0,285,"no signals, no tells (len=285)",Redeemed
2080,station-eleven,THIN,0,,,0,0,294,"no signals, no tells (len=294)",Station Eleven
2110,beowulf-a-graphic-novel,THIN,0,,,0,0,485,"no signals, no tells (len=485)",Beowulf: A Graphic Novel
2132,sloppy-firsts,THIN,0,,,0,0,252,"no signals, no tells (len=252)",Sloppy Firsts
2134,the-test,GROUNDED,1,quant-claim,,6,4,307,"signals: quant-claim; cross-book-dup (6 windows, max fan-out 4)",The Test
2177,ashes-to-ashes,THIN,0,,,0,0,285,"no signals, no tells (len=285)",Ashes to Ashes
2179,audrey-wait,THIN,0,,,0,0,250,"no signals, no tells (len=250)","Audrey, Wait!"
2225,confessions-of-a-high-school-disaster,GROUNDED,0,quant-claim,,0,0,420,signals: quant-claim,Confessions of a High School Disaster
