Hollow City: The Graphic Novel,"Riggs, Ransom",,"Jean, Cassandra",,Miss Peregrine's Peculiar Children,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Holocaust Camps and Killing Centers,"Blohm, Craig E.",,,,Understanding the Holocaust,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Holocaust Rescue and Liberation,"Blohm, Craig E.",,,,Understanding the Holocaust,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Holocaust Resistance,"Blohm, Craig E.",,,,Understanding the Holocaust,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Home (TL),"Lemm, Trinity",,,,,Utah,Washington County School District,March 2023,Banned from Libraries and Classrooms,Administration
Home After Dark,"Small, David",,,,,Missouri,Independence School District,October 2022,Banned from Libraries,Legislative Action
Home After Dark,"Small, David",,,,,Missouri,North Kansas City Schools,September 2022,Banned from Libraries,Legislative Action
Home After Dark,"Small, David",,,,,Missouri,Rockwood School District,August 2022,Banned from Libraries and Classrooms,Legislative Action
Home After Dark,"Small, David",,,,,Missouri,Webster Groves School District,September 2022,Banned from Libraries,Legislative Action
Home After Dark,"Small, David",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Home After Dark,"Small, David",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
Home After Dark,"Small, David",,,,,Florida,Escambia County Public Schools,January 2023,Banned Pending Investigation,Formal Challenge
Home Body,"Kaur, Rupi",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Home Body,"Kaur, Rupi",,,,,Florida,Brevard Public Schools,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Home Body,"Kaur, Rupi",,,,,Florida,Escambia County Public Schools,January 2023,Banned Pending Investigation,Formal Challenge
Home for the Holidays,"Vogel Frederick, Heather",,,,The Mother-Daughter Book Club,Texas,Frisco Independent School District,November 2022,Banned from Libraries,Administration
Home Run,"Green, Tim",,,,Baseball Great,Texas,Frisco Independent School District,November 2022,Banned from Libraries,Administration
Homecoming (CV),"Voigt, Cynthia",,,,Tillerman Cycle,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Homegoing,"Gyasi, Yaa",,,,,Utah,Washington County School District,February 2023,Banned from Libraries and Classrooms,Administration
Homegoing,"Gyasi, Yaa",,,,,Oregon,Canby Public School District,March 2023,Banned Pending Investigation,Formal Challenge
Homegoing,"Gyasi, Yaa",,,,,North Carolina,Cumberland County Schools,April 2023,Banned from Libraries,Administration
Homegoing,"Gyasi, Yaa",,,,,Florida,Clay County School District,July 2022,Banned from Libraries and Classrooms,Formal Challenge
Homegoing,"Gyasi, Yaa",,,,,Florida,St. John's County School District,January 2023,Banned Pending Investigation,Formal Challenge
Homosexuality: Opposing Viewpoints,"Williams, Mary E.",,,,Opposing Viewpoints,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
Hooked,"Greenman, Catherine",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
Hope Nation: YA Authors Share Personal Moments of Inspiration,"Brock, Rose","Abawi, Atia; Bryant, Howard; Carter, Ally; Condie, Ally; Gonzalez, Christina Diaz; Garber, Romina; Gregorio, I.W.; Hart, Kate; Kiely, Brendan; London, Alex; Lu, Marie; Ahdieh, Renée; Reynolds, Jason; Stone, Nic; Thomas, Angie; Sanchez, Jenny Torres; Yoon, Nicola; Forman, Gayle; Levithan, David; Zentner, Jeff; Saeed, Aisha; Dashner, James; Bray, Libba; Murphy, Julie",,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Hopeless,"Hoover, Colleen",,,,Hopeless,Wyoming,Park County School District #1,February 2023,Banned Pending Investigation,Administration
Hopeless,"Hoover, Colleen",,,,Hopeless,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Hopeless,"Hoover, Colleen",,,,Hopeless,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Horde,"Bennett, Marguerite",,"Leiz, Leila",,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Horror in Maryland,"Rose, Rachel",,,,Scary States of Mind,Wisconsin,School District of New London,February 2023,Banned from Libraries,Formal Challenge
House of Dark Shadows,"Liparulo, Robert",,,,Dreamhouse Kings,Texas,Frisco Independent School District,October 2022,Banned Pending Investigation,Administration
House of Earth and Blood,"Maas, Sarah J.",,,,Crescent City,Wisconsin,School District of Somerset,February 2023,Banned Pending Investigation,Formal Challenge
House of Earth and Blood,"Maas, Sarah J.",,,,Crescent City,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
House of Earth and Blood,"Maas, Sarah J.",,,,Crescent City,Utah,Nebo School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
House of Earth and Blood,"Maas, Sarah J.",,,,Crescent City,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
House of Earth and Blood,"Maas, Sarah J.",,,,Crescent City,Florida,Escambia County Public Schools,October 2022,Banned Pending Investigation,Formal Challenge
House of Sky and Breath,"Maas, Sarah J.",,,,Crescent City,Utah,Granite School District,October 2022,Banned from Libraries and Classrooms,Formal Challenge
House of Sky and Breath,"Maas, Sarah J.",,,,Crescent City,Utah,Nebo School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
House Rules,"Picoult, Jodi",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Houses and Homes,"Morris, Ann",,"Heyman, Ken",,Around the World,Florida,Duval County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
How Beautiful the Ordinary: Twelve Stories of Identity,"Cart, Michael",,,,,Virginia,Spotsylvania County Public Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
How Beautiful the Ordinary: Twelve Stories of Identity,"Cart, Michael",,,,,Texas,Keller Independent School District,Fall 2022,Banned from Libraries and Classrooms,Formal Challenge
How It All Blew Up,"Ahmadi, Arvin",,,,,Missouri,Willard Public Schools,September 2022,Banned from Libraries,Formal Challenge
How to Be Ace: A Memoir of Growing Up Asexual,"Burgess, Rebecca",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
How to Be an Antiracist,"Kendi, Ibram X.",,,,,South Carolina,Horry County Schools,November 2022,Banned from Libraries,Formal Challenge
How to Be an Antiracist,"Kendi, Ibram X.",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
How to Read Italian Renaissance Painting,"Zuffi, Stefano",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Huda F Are You?,"Fahmy, Huda",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Human Sexuality: Opposing Viewpoints,"Leone, Bruno","Stalcup, Brenda; Swisher, Karin L.",,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
"Hunting the Devil: The Pursuit, Capture and Confession of the Most Savage Serial Killer in History","Lourie, Richard",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Hurricane Child,"Callender, Kacen",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Hurricane Child,"Callender, Kacen",,,,,Florida,Escambia County Public Schools,February 2023,Banned Pending Investigation,Formal Challenge
"Hymns for a Kid's Heart, Vol. 1","Wolgemuth, Bobbie","Tada, Joni Eareckson","Martinez, Sergio",,,Florida,Brevard Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
I Am Alfonso Jones,"Medina, Tony",,"Robinson, Stacey; Jennings, John",,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
I Am Jazz,"Jennings, Jazz","Herthel, Jessica","McNicholas, Shelagh",,,Utah,Ogden School District,March 2023,Banned from Libraries,Formal Challenge
I Am Jazz,"Jennings, Jazz","Herthel, Jessica","McNicholas, Shelagh",,,Texas,Keller Independent School District,Fall 2022,Banned from Libraries and Classrooms,Formal Challenge
I Am Jazz,"Jennings, Jazz","Herthel, Jessica","McNicholas, Shelagh",,,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
I Am Jazz,"Jennings, Jazz","Herthel, Jessica","McNicholas, Shelagh",,,Florida,School District of Manatee County,July 2022,Banned from Libraries and Classrooms,Legislative Action
I Am Jazz,"Jennings, Jazz","Herthel, Jessica","McNicholas, Shelagh",,,Florida,Seminole County Public Schools,July 2022,Banned from Libraries,Formal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Utah,Davis School District,January 2023,Banned from Libraries,Formal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Oregon,Canby Public School District,March 2023,Banned Pending Investigation,Formal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,North Dakota,Williston Basin School District #7,September 2022,Banned Pending Investigation,Informal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Florida,Escambia County Public Schools,April 2023,Banned Pending Investigation,Formal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
I Am Not Your Perfect Mexican Daughter,"Sánchez, Erika L.",,,,,Florida,Volusia County Schools,January 2023,Banned from Libraries,Administration
"I Hate Fairyland, Vol. 1: Madly Ever After","Young, Skottie",,,,I Hate Fairyland,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
I Have Lost My Way,"Forman, Gayle",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
I is for Immigrants,"Alko, Selina",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
I Know Why The Caged Bird Sings,"Angelou, Maya",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
I Never,"Hopper, Laura",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
I Never,"Hopper, Laura",,,,,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
I Never,"Hopper, Laura",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
I Never,"Hopper, Laura",,,,,Florida,Brevard Public Schools,November 2022,Banned Pending Investigation,Formal Challenge
I Never,"Hopper, Laura",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
I Never,"Hopper, Laura",,,,,Florida,Escambia County Public Schools,October 2022,Banned Pending Investigation,Formal Challenge
I Wish You All the Best,"Deaver, Mason",,,,I Wish You All the Best,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Utah,Wasatch School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
I'll Give You the Sun,"Nelson, Jandy",,,,,Texas,Keller Independent School District,February 2023,Banned from Libraries and Classrooms,Formal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
I'll Give You the Sun,"Nelson, Jandy",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Florida,Escambia County Public Schools,December 2022,Banned Pending Investigation,Formal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Formal Challenge
I'll Give You the Sun,"Nelson, Jandy",,,,,Florida,Volusia County Schools,January 2023,Banned from Libraries,Administration
Icebreaker,"Graziadei, A. L.",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Ida and Jake and the Scooter,"Wischow, Katy",,,,Jump Rope Readers Tangerine Series,Florida,FAU Lab Schools,March 2023,Banned from Classrooms,Administration
Ida and Jake Do Not Like Babies!,"Wischow, Katy",,,,Jump Rope Readers Tangerine Series,Florida,FAU Lab Schools,March 2023,Banned from Classrooms,Administration
